#,,base:cevent_speech_anaphora-referent,,,,,cevent_eye_roi_child,,,,,,cevent_eye_roi_parent,,,,,
#,,,,,,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,
#,,,,,,,target,other,target,other,target,other,target,other,target,other,target,other
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
1213,12,231.03,232.16,11,1,23,0.85149,0,0.96461,0,52.963,0,0,0.67494,0,0.38231,0,105.93
1213,12,236.98,240.74,11,1,24,0.97779,0,3.6753,0,15.963,0,0.58529,0.28608,2.2,0.35844,15.963,47.888
1213,12,236.98,240.74,11,1,25,0.97779,0,3.6753,0,15.963,0,0.58529,0.28608,2.2,0.35844,15.963,47.888
1213,12,251.76,255.32,12,1,26,0,0.43827,0,0.78021,0,33.704,0.15916,0,0.56667,0,16.852,0
1213,12,251.76,255.32,12,1,27,0,0.43827,0,0.78021,0,33.704,0.15916,0,0.56667,0,16.852,0
1213,12,255.91,261.2,11,1,28,0,0.97481,0,1.7201,0,34.003,0.46621,0.056672,2.468,0.3,11.334,11.334
1213,12,255.91,261.2,12,1,29,0.7985,0.17631,2.1135,0.93333,22.669,11.334,0.056672,0.46621,0.3,2.468,11.334,11.334
1213,12,279.8,283.04,22,1,30,0.301,0,0.9774,0,18.478,0,0.55763,0.15494,0.90537,0.25156,36.955,36.955
1213,12,289.48,292.31,22,1,31,0.33173,0,0.93865,0,21.205,0,0.99144,0,2.8053,0,21.205,0
1213,12,289.48,292.31,22,1,32,0.33173,0,0.93865,0,21.205,0,0.99144,0,2.8053,0,21.205,0
1213,12,289.48,292.31,22,1,33,0.33173,0,0.93865,0,21.205,0,0.99144,0,2.8053,0,21.205,0
1213,12,294.27,295.44,22,1,34,0,0.9715,0,0.56803,0,102.62,0.45472,0.28873,0.53176,0.33765,51.308,51.308
1213,12,300.85,302.57,22,1,35,0.13674,0.59981,0.23558,1.0333,34.827,34.827,0.40632,0.40762,0.7,0.35112,34.827,69.655
1213,12,300.85,302.57,17,1,36,0,0.73655,0,0.63446,0,69.655,0,0.81394,0,0.46742,0,104.48
1213,12,302.98,303.97,22,1,37,1,0,0.9919,0,60.49,0,0,0.87511,0,0.86802,0,60.49
1213,12,302.98,303.97,17,1,38,0,1,0,0.9919,0,60.49,0,0.87511,0,0.86802,0,60.49
1213,12,305.25,308.2,22,1,39,0.75207,0.11208,2.2144,0.33,20.378,20.378,0.36114,0.36227,0.53167,0.35556,40.755,61.133
1213,12,305.25,308.2,17,1,40,0,0.86415,0,1.2722,0,40.755,0.15849,0.56492,0.46667,0.41583,20.378,81.511
1213,12,309.73,313.43,22,1,41,0.32313,0.66786,1.1943,2.4685,16.233,16.233,0,1,0,3.6961,0,16.233
1213,12,324.5,325.05,24,1,42,1,0,0.55338,0,108.42,0,0.79172,0,0.43812,0,108.42,0
1213,12,339.09,341.51,11,1,43,0.54003,0.29484,1.3081,0.7142,24.77,24.77,0.11009,0.28898,0.26667,0.35,24.77,49.539
1213,12,350.44,353.38,15,1,44,0,1,0,2.9339,0,20.45,0.76984,0.1477,2.2587,0.43333,20.45,20.45
1213,12,359.16,359.98,15,1,45,0.6955,0,0.57368,0,72.741,0,0,0.93797,0,0.77368,0,72.741
1213,12,365.59,367.02,15,1,46,0,1,0,1.4304,0,41.945,1,0,1.4304,0,41.945,0
1213,12,367.8,369.05,15,1,47,0,0,0,0,0,0,0.58629,0,0.72846,0,48.29,0
1213,12,373.32,373.78,6,1,48,1,0,0.45941,0,130.6,0,0,0,0,0,0,0
1213,12,375.81,377.67,6,1,49,0,0.23316,0,0.43333,0,32.284,0.10051,0.1462,0.18681,0.27171,32.284,32.284
1213,12,382.62,384.58,6,1,50,0.14454,0,0.28371,0,30.567,0,1,0,1.9629,0,30.567,0
1213,12,385.25,387.82,6,1,51,0.63662,0,0.81759,0,46.72,0,0,0.47293,0,0.30368,0,93.439
1213,12,394.94,396.43,6,1,52,0.083978,0.24558,0.12539,0.36667,40.185,40.185,1,0,1.4931,0,40.185,0
1213,12,402.32,404.25,23,1,53,0,0.70753,0,1.3667,0,31.062,0.8049,0.15531,1.5547,0.3,31.062,31.062
1213,12,408.32,409.27,15,1,54,0.68447,0,0.65034,0,63.149,0,0.43889,0,0.41701,0,63.149,0
1213,12,414.03,415.95,15,1,55,1,0,1.9212,0,31.231,0,0.35,0.21624,0.3362,0.41543,62.462,31.231
1213,12,420.6,422.28,15,1,56,0,0.65996,0,1.1094,0,35.693,0,0.54393,0,0.45717,0,71.385
1213,12,752.86,753.74,22,2,57,1,0,0.87705,0,68.411,0,0.31058,0.49939,0.2724,0.43799,68.411,68.411
1213,12,763.78,767.75,17,2,58,0,0.28589,0,0.37809,0,45.367,0.058809,0.36544,0.23333,0.48331,15.122,45.367
1213,12,763.78,767.75,8,2,59,0.046192,0.23969,0.18327,0.47551,15.122,30.245,0.029389,0.39486,0.1166,0.52222,15.122,45.367
1213,12,763.78,767.75,22,2,60,0,0.28589,0,0.37809,0,45.367,0,0.42425,0,0.42082,0,60.49
1213,12,763.78,767.75,24,2,61,0,0.28589,0,0.37809,0,45.367,0,0.42425,0,0.42082,0,60.49
1213,12,763.78,767.75,2,2,62,0.17248,0.1134,0.68435,0.22497,15.122,30.245,0,0.42425,0,0.42082,0,60.49
1213,12,777.13,781.09,17,2,63,0.51115,0.27881,1.014,1.1062,30.245,15.122,0.2284,0.37673,0.30207,0.74737,45.367,30.245
1213,12,777.13,781.09,8,2,64,0,0.78997,0,1.0448,0,45.367,0.26884,0.33629,1.0667,0.33357,15.122,60.49
1213,12,777.13,781.09,22,2,65,0,0.78997,0,1.0448,0,45.367,0.10789,0.49725,0.42806,0.49322,15.122,60.49
1213,12,777.13,781.09,24,2,66,0,0.78997,0,1.0448,0,45.367,0,0.60514,0,0.48019,0,75.612
1213,12,777.13,781.09,2,2,67,0.27881,0.51115,1.1062,1.014,15.122,30.245,0,0.60514,0,0.48019,0,75.612
1213,12,794.46,796.88,17,2,68,0.047475,0.81492,0.115,1.974,24.769,24.769,0,0.9312,0,1.1278,0,49.539
1213,12,794.46,796.88,8,2,69,0,0.86239,0,1.0445,0,49.539,0,0.9312,0,1.1278,0,49.539
1213,12,794.46,796.88,22,2,70,0,0.86239,0,1.0445,0,49.539,0,0.9312,0,1.1278,0,49.539
1213,12,794.46,796.88,24,2,71,0.81492,0.047475,1.974,0.115,24.769,24.769,0.37773,0.55346,0.915,1.3407,24.769,24.769
1213,12,794.46,796.88,2,2,72,0,0.86239,0,1.0445,0,49.539,0.55346,0.37773,1.3407,0.915,24.769,24.769
1213,12,800.55,801.73,17,2,73,0,1,0,1.1798,0,50.854,0.0171,0.16358,0.020176,0.193,50.854,50.854
1213,12,800.55,801.73,8,2,74,0,1,0,1.1798,0,50.854,0,0.18068,0,0.10659,0,101.71
1213,12,800.55,801.73,22,2,75,0,1,0,1.1798,0,50.854,0,0.18068,0,0.10659,0,101.71
1213,12,800.55,801.73,24,2,76,0,1,0,1.1798,0,50.854,0,0.18068,0,0.10659,0,101.71
1213,12,800.55,801.73,2,2,77,1,0,1.1798,0,50.854,0,0.16358,0.0171,0.193,0.020176,50.854,50.854
1213,12,820.27,821.07,17,2,78,0,1,0,0.80396,0,74.63,0,0.65958,0,0.26514,0,149.26
1213,12,820.27,821.07,8,2,79,0,1,0,0.80396,0,74.63,0,0.65958,0,0.26514,0,149.26
1213,12,820.27,821.07,22,2,80,0,1,0,0.80396,0,74.63,0,0.65958,0,0.26514,0,149.26
1213,12,820.27,821.07,24,2,81,0,1,0,0.80396,0,74.63,0,0.65958,0,0.26514,0,149.26
1213,12,820.27,821.07,2,2,82,0,1,0,0.80396,0,74.63,0.32789,0.33169,0.26361,0.26667,74.63,74.63
1213,12,837.89,840.03,17,2,83,0,0.23691,0,0.25355,0,56.064,0,0.57888,0,0.41302,0,84.095
1213,12,837.89,840.03,8,2,84,0,0.23691,0,0.25355,0,56.064,0,0.57888,0,0.41302,0,84.095
1213,12,837.89,840.03,22,2,85,0.094083,0.14283,0.20138,0.30571,28.032,28.032,0.0026691,0.57621,0.005713,0.61667,28.032,56.064
1213,12,837.89,840.03,24,2,86,0.14283,0.094083,0.30571,0.20138,28.032,28.032,0,0.57888,0,0.41302,0,84.095
1213,12,837.89,840.03,2,2,87,0,0.23691,0,0.25355,0,56.064,0.10901,0.46987,0.23333,0.50286,28.032,56.064
1213,12,853.93,854.46,17,2,88,1,0,0.5325,0,112.68,0,0,0.8748,0,0.23291,0,225.35
1213,12,872.65,873.3,17,2,89,0.28837,0.099147,0.18833,0.064751,91.873,91.873,0,0.18629,0,0.12166,0,91.873
1213,12,875.19,875.88,17,2,90,0.79324,0,0.54683,0,87.037,0,0,1,0,0.68936,0,87.037
1213,12,894.38,897.46,17,2,91,0,0,0,0,0,0,0.28676,0.52913,0.88263,0.81432,19.494,38.987
1213,12,894.38,897.46,8,2,92,0,0,0,0,0,0,0.26922,0.54667,0.82864,0.84131,19.494,38.987
1213,12,894.38,897.46,22,2,93,0,0,0,0,0,0,0.25991,0.55598,0.8,0.85563,19.494,38.987
1213,12,894.38,897.46,24,2,94,0,0,0,0,0,0,0,0.81589,0,0.83709,0,58.481
1213,12,894.38,897.46,2,2,95,0,0,0,0,0,0,0,0.81589,0,0.83709,0,58.481
1213,12,920.47,922.74,17,2,96,0,0.87778,0,0.99789,0,52.778,0,0.70679,0,0.53567,0,79.167
1213,12,920.47,922.74,8,2,97,0.83565,0.042128,1.9,0.095786,26.389,26.389,0,0.70679,0,0.53567,0,79.167
1213,12,920.47,922.74,22,2,98,0.042128,0.83565,0.095786,1.9,26.389,26.389,0.40864,0.29815,0.92912,0.33895,26.389,52.778
1213,12,920.47,922.74,24,2,99,0,0.87778,0,0.99789,0,52.778,0.18086,0.52593,0.41123,0.59789,26.389,52.778
1213,12,920.47,922.74,2,2,100,0,0.87778,0,0.99789,0,52.778,0,0.70679,0,0.53567,0,79.167
1213,12,950.83,953.3,17,2,101,0,0.75481,0,1.8668,0,24.26,0.32606,0.56612,0.80642,0.70007,24.26,48.52
1213,12,950.83,953.3,8,2,102,0,0.75481,0,1.8668,0,24.26,0.55258,0.3396,1.3667,0.41995,24.26,48.52
1213,12,962.75,965.12,3,2,103,0,0.06556,0,0.15541,0,25.312,0.4282,0.4078,1.015,0.48333,25.312,50.624
1213,12,969.9,971.73,17,2,104,0.79966,0.20034,1.4667,0.36745,32.713,32.713,0.9087,0.00042691,1.6667,0.000783,32.713,32.713
1214,12,39.635,40.706,3,1,1,0,0.78406,0,0.27987,0,168.09,0,0.34241,0,0.36667,0,56.031
1214,12,47.042,49.148,19,1,2,0.26493,0.53815,0.55795,1.1333,28.49,28.49,0.3552,0,0.37402,0,56.981,0
1214,12,50.023,54.056,19,1,3,0,0.80992,0,0.65336,0,74.377,0.11837,0.5428,0.47745,0.54734,14.875,59.502
1214,12,57.358,58.482,19,1,4,0,0.60081,0,0.22518,0,160.09,0.84388,0.037539,0.94884,0.042208,53.363,53.363
1214,12,62.123,63.479,5,1,5,0,0.77883,0,0.35213,0,132.7,0.033974,0.52368,0.046082,0.35516,44.235,88.47
1214,12,80.988,82.112,13,1,6,0.24783,0.515,0.27866,0.57906,53.363,53.363,0.36677,0.41504,0.41239,0.46667,53.363,53.363
1214,12,89.876,91.446,3,1,7,0.47507,0.41881,0.74613,0.65777,38.203,38.203,0.31836,0.29713,0.5,0.46667,38.203,38.203
1214,12,103.99,104.74,21,1,8,0,0.27886,0,0.20903,0,80.044,1,0,0.74959,0,80.044,0
1214,12,108.87,109.94,21,1,9,1,0,1.0708,0,56.031,0,0.28405,0.40467,0.15209,0.43333,112.06,56.031
1214,12,155.63,156.62,7,1,10,0,0.89994,0,0.29982,0,180.1,0.14174,0.72485,0.14167,0.72445,60.033,60.033
1214,12,159.91,161.07,7,1,11,0,0.59621,0,0.34582,0,103.44,0,1,0,1.1601,0,51.721
1214,12,167.74,170.1,7,1,12,0,0.38167,0,0.89916,0,25.469,0,0.81606,0,0.96125,0,50.937
1214,12,187.16,188.61,6,1,13,0.25364,0.58496,0.36667,0.28188,41.504,124.51,0.99529,0,1.4388,0,41.504,0
1214,12,206.01,208.52,26,1,14,0,0,0,0,0,0,0,0.41717,0,0.5249,0,47.686
1214,12,228.26,228.94,6,1,15,0.29958,0.012323,0.20317,0.0083577,88.47,88.47,0.44703,0.40552,0.30317,0.27502,88.47,88.47
1214,12,266.42,267.9,9,1,16,0,0.63838,0,0.94565,0,40.504,1,0,1.4813,0,40.504,0
1214,12,288.71,290.59,9,1,17,0.39133,0.2069,0.73333,0.38772,32.018,32.018,0.18833,0.54486,0.35292,1.021,32.018,32.018
1214,12,309.38,310.33,14,1,18,1,0,0.94591,0,63.431,0,0.69127,0.13253,0.65388,0.12536,63.431,63.431
1214,12,353.09,354.71,15,1,19,0,1,0,1.6241,0,36.943,1,0,1.6241,0,36.943,0
1214,12,360.4,362.12,15,1,20,0.41919,0.13619,0.71821,0.23333,35.019,35.019,1,0,1.7133,0,35.019,0
1214,12,367.2,368.03,22,1,21,0,0.92451,0,0.759,0,73.084,1,0,0.82098,0,73.084,0
1214,12,381.54,382.71,2,1,22,0,0.42448,0,0.5,0,50.937,0.39386,0.36788,0.46393,0.43333,50.937,50.937
1214,12,403.92,405.29,2,1,23,0,1,0,1.3742,0,43.66,0,0.6671,0,0.45838,0,87.321
1214,12,416.14,418.27,11,1,24,0.59234,0.31349,1.258,0.6658,28.251,28.251,0.29414,0.58031,0.62469,0.61623,28.251,56.502
1214,12,419.57,420.28,12,1,25,0.43969,0.37354,0.15695,0.26667,168.09,84.046,0.95609,0,0.68255,0,84.046,0
1214,12,430.22,431.12,14,1,26,0.092475,0.37354,0.082522,0.33333,67.237,67.237,1,0,0.89236,0,67.237,0
1214,12,470.86,471.61,22,1,27,1,0,0.74959,0,80.044,0,1,0,0.74959,0,80.044,0
1215,12,92.675,94.55,25,1,1,0,0.63553,0,0.39707,0,96.033,0.48896,0,0.91649,0,32.011,0
1215,12,92.675,94.55,25,1,2,0,0.63553,0,0.39707,0,96.033,0.48896,0,0.91649,0,32.011,0
1215,12,109.85,110.48,6,1,3,0,1,0,0.63762,0,94.1,0,0.41822,0,0.26667,0,94.1
1215,12,111.32,112.36,6,1,4,1,0,1.0412,0,57.627,0,0,1,0,1.0412,0,57.627
1215,12,133.12,133.78,21,1,5,0,1,0,0.66183,0,90.658,0,0.44598,0,0.14758,0,181.32
1215,12,158.97,160.01,6,1,6,0.71141,0.1926,0.74112,0.20064,57.595,57.595,0.41596,0.29545,0.43333,0.30779,57.595,57.595
1215,12,167.49,167.92,19,1,7,1,0,0.4344,0,138.12,0,0,1,0,0.4344,0,138.12
1215,12,169.4,170.6,19,1,8,0.2798,0.55445,0.33763,0.66904,49.723,49.723,0,0.25218,0,0.15215,0,99.447
1215,12,169.4,170.6,19,1,9,0.2798,0.55445,0.33763,0.66904,49.723,49.723,0,0.25218,0,0.15215,0,99.447
1215,12,190.13,193.08,4,1,10,0,0.70448,0,0.52067,0,81.181,0.33826,0.25042,1,0.37017,20.295,40.591
1215,12,194.18,194.85,4,1,11,0.27661,0.57452,0.1858,0.38591,89.324,89.324,0,1,0,0.67171,0,89.324
1215,12,196.88,197.88,4,1,12,1,0,1.0015,0,59.908,0,0.64689,0.28655,0.64788,0.28699,59.908,59.908
1215,12,202.56,204.08,4,1,13,0.51405,0.28811,0.77949,0.43689,39.568,39.568,0,1,0,1.5164,0,39.568
1215,12,202.56,204.08,4,1,14,0.51405,0.28811,0.77949,0.43689,39.568,39.568,0,1,0,1.5164,0,39.568
1215,12,466.2,471.48,25,2,15,0,0.88648,0,2.3391,0,22.739,0.3938,0.08825,1.0391,0.23286,22.739,22.739
1215,12,472.12,475.42,25,2,16,0,0.77284,0,1.2745,0,36.383,0,0.65692,0,1.0833,0,36.383
1215,12,559.5,563.54,15,2,17,0.034506,0.0070479,0.13921,0.028433,14.872,14.872,1,0,4.0343,0,14.872,0
1215,12,559.5,563.54,15,2,18,0.034506,0.0070479,0.13921,0.028433,14.872,14.872,1,0,4.0343,0,14.872,0
1216,12,131.87,132.84,21,1,1,1,0,0.96785,0,61.993,0,1,0,0.96785,0,61.993,0
1216,12,141.66,143.02,14,1,2,0,0,0,0,0,0,0.34878,0.53744,0.23796,0.73333,87.944,43.972
1216,12,157.25,159.75,1,1,3,0.58047,0.28571,1.446,0.35586,24.087,48.173,1,0,2.491,0,24.087,0
1216,12,167.01,167.74,2,1,4,1,0,0.72985,0,82.208,0,1,0,0.72985,0,82.208,0
1216,12,170.22,171.17,2,1,5,0,0,0,0,0,0,0,1,0,0.95198,0,63.027
1216,12,181.64,182.53,21,1,6,0,1,0,0.88851,0,67.528,0,0.96723,0,0.8594,0,67.528
1216,12,186.61,187.72,3,1,7,1,0,1.1106,0,54.023,0,0.69029,0.083942,0.76667,0.09323,54.023,54.023
1216,12,189.24,190.3,3,1,8,0.097482,0.52624,0.10363,0.55942,56.442,56.442,0,1,0,1.063,0,56.442
1216,12,225.7,226.75,17,1,9,1,0,1.0472,0,57.297,0,1,0,1.0472,0,57.297,0
1216,12,239.54,240.24,10,1,10,1,0,0.69812,0,85.945,0,0.71861,0.042656,0.50167,0.029779,85.945,85.945
1216,12,259.1,259.97,2,1,11,1,0,0.87265,0,68.756,0,1,0,0.87265,0,68.756,0
1216,12,264.03,266.51,2,1,12,0.080323,0.77154,0.19881,1.9097,24.241,24.241,0.32273,0.27325,0.79881,0.33817,24.241,48.482
1216,12,264.03,266.51,2,1,13,0.080323,0.77154,0.19881,1.9097,24.241,24.241,0.32273,0.27325,0.79881,0.33817,24.241,48.482
1216,12,269.54,270.65,21,1,14,1,0,1.1106,0,54.023,0,0.2258,0,0.25079,0,54.023,0
1216,12,272.9,274.22,7,1,15,1,0,1.3169,0,45.561,0,1,0,1.3169,0,45.561,0
1216,12,278.95,280.12,10,1,16,1,0,1.1741,0,51.103,0,0,1,0,1.1741,0,51.103
1216,12,290.4,291.5,10,1,17,0.27326,0.39582,0.29916,0.43333,54.806,54.806,0.82132,0,0.89916,0,54.806,0
1216,12,303.57,305.32,14,1,18,1,0,1.7453,0,34.378,0,0.18711,0.7556,0.32655,1.3187,34.378,34.378
1216,12,310.44,311.36,5,1,19,1,0,0.92025,0,65.2,0,0.56533,0.28978,0.26012,0.26667,130.4,65.2
1216,12,328.58,329.53,8,1,20,1,0,0.95198,0,63.027,0,1,0,0.95198,0,63.027,0
1216,12,332.94,333.81,8,1,21,1,0,0.87265,0,68.756,0,0,0,0,0,0,0
1216,12,355.38,357.27,17,1,22,0,1,0,1.8881,0,31.778,0.29932,0.54179,0.28257,0.51147,63.556,63.556
1216,12,355.38,357.27,2,1,23,1,0,1.8881,0,31.778,0,0.082771,0.75834,0.15628,0.47727,31.778,95.334
1216,12,369.39,371.31,7,1,24,0,0,0,0,0,0,0.57972,0.33346,1.113,0.6402,31.253,31.253
1216,12,369.39,371.31,7,1,25,0,0,0,0,0,0,0.57972,0.33346,1.113,0.6402,31.253,31.253
1216,12,381.03,382.68,26,1,26,0,0.32321,0,0.26667,0,72.723,0,0.9596,0,0.79172,0,72.723
1216,12,387.22,388.68,26,1,27,0,0,0,0,0,0,0,0,0,0,0,0
1216,12,394.15,395.33,26,1,28,0,0.19873,0,0.23333,0,51.103,0,0.081058,0,0.095171,0,51.103
1216,12,395.79,396.92,26,1,29,0,0,0,0,0,0,0,0.36852,0,0.20757,0,106.52
1216,12,400.71,401.61,17,1,30,1,0,0.90438,0,66.344,0,1,0,0.90438,0,66.344,0
1216,12,595.01,596.1,22,2,31,1,0,1.0948,0,54.806,0,1,0,1.0948,0,54.806,0
1216,12,600.51,603.57,17,2,32,0.70609,0.25036,1.0811,0.76667,39.187,19.594,0.64919,0.067788,0.99398,0.20758,39.187,19.594
1216,12,600.51,603.57,22,2,33,0.25036,0.70609,0.76667,1.0811,19.594,39.187,0.067788,0.64919,0.20758,0.99398,19.594,39.187
1216,12,604.81,605.59,17,2,34,0,1,0,0.77745,0,77.175,0.80083,0.070544,0.62261,0.054845,77.175,77.175
1216,12,604.81,605.59,22,2,35,1,0,0.77745,0,77.175,0,0.070544,0.80083,0.054845,0.62261,77.175,77.175
1216,12,607.24,608.59,17,2,36,0.21356,0.76173,0.28801,1.0273,44.489,44.489,0,0.22245,0,0.3,0,44.489
1216,12,607.24,608.59,22,2,37,0.76173,0.21356,1.0273,0.28801,44.489,44.489,0,0.22245,0,0.3,0,44.489
1218,12,55.76,56.261,12,1,1,0,1,0,0.50133,0,119.68,0,0.45406,0,0.22763,0,119.68
1218,12,58.281,60.651,12,1,2,0,0.42976,0,0.50925,0,50.634,0.44366,0.51415,1.0514,1.2185,25.317,25.317
1218,12,61.077,64.115,12,1,3,0.46077,0.2683,1.4,0.81521,19.747,19.747,0.30384,0.41092,0.46159,0.41618,39.495,59.242
1218,12,61.077,64.115,12,1,4,0.46077,0.2683,1.4,0.81521,19.747,19.747,0.30384,0.41092,0.46159,0.41618,39.495,59.242
1218,12,69.736,70.739,12,1,5,0,0.93641,0,0.93891,0,59.84,0,0.46809,0,0.23467,0,119.68
1218,12,73.944,75.843,20,1,6,0,0.85957,0,0.81616,0,63.191,0,0.68988,0,0.65504,0,63.191
1218,12,80.112,81.51,15,1,7,0,0.82589,0,1.1543,0,42.929,0,0.83305,0,0.58216,0,85.858
1218,12,82.665,85.095,15,1,8,0,1,0,2.4307,0,24.684,0,1,0,2.4307,0,24.684
1218,12,82.665,85.095,20,1,9,1,0,2.4307,0,24.684,0,1,0,2.4307,0,24.684,0
1218,12,87.739,89.425,20,1,10,1,0,1.6863,0,35.581,0,1,0,1.6863,0,35.581,0
1218,12,87.739,89.425,20,1,11,1,0,1.6863,0,35.581,0,1,0,1.6863,0,35.581,0
1218,12,91.99,93.015,15,1,12,0.51996,0.35005,0.53333,0.17953,58.496,116.99,0,0.66007,0,0.67704,0,58.496
1218,12,96.776,98.197,15,1,13,1,0,1.4202,0,42.247,0,0.55651,0.32614,0.79036,0.2316,42.247,84.494
1218,12,101.33,102.77,15,1,14,1,0,1.4465,0,41.479,0,0,0.90358,0,1.3071,0,41.479
1218,12,103.61,104.14,15,1,15,1,0,0.52601,0,114.07,0,1,0,0.52601,0,114.07,0
1218,12,111.61,114.19,7,1,16,1,0,2.5774,0,23.279,0,1,0,2.5774,0,23.279,0
1218,12,115.69,117.74,7,1,17,1,0,2.0514,0,29.248,0,1,0,2.0514,0,29.248,0
1218,12,118.66,119.84,7,1,18,0,1,0,1.1835,0,50.696,1,0,1.1835,0,50.696,0
1218,12,124.18,126.47,7,1,19,0.48889,0.074074,0.55932,0.16949,52.444,26.222,0.40148,0.54025,0.91865,0.61808,26.222,52.444
1218,12,124.18,126.47,7,1,20,0.48889,0.074074,0.55932,0.16949,52.444,26.222,0.40148,0.54025,0.91865,0.61808,26.222,52.444
1218,12,137.31,137.91,9,1,21,0.62298,0,0.37685,0,99.188,0,1,0,0.60491,0,99.188,0
1218,12,159.3,160.46,9,1,22,0.48691,0,0.56667,0,51.556,0,0.85594,0.11542,0.99614,0.13432,51.556,51.556
1218,12,168.81,170.4,19,1,23,1,0,1.5912,0,37.708,0,1,0,1.5912,0,37.708,0
1218,12,183.23,184.03,19,1,24,0,0.54174,0,0.21728,0,149.6,0.29204,0.5833,0.23426,0.23395,74.798,149.6
1218,12,191.83,192.64,5,1,25,0.25421,0.66402,0.20726,0.54138,73.591,73.591,0,0.99012,0,0.80726,0,73.591
1218,12,205.92,209.36,20,1,26,0.15208,0.5857,0.52198,1.0051,17.481,34.963,0.12626,0.72807,0.43333,0.49977,17.481,87.407
1218,12,210.03,210.58,20,1,27,0,0,0,0,0,0,0,1,0,0.55231,0,108.63
1218,12,226.9,228.79,8,1,28,0,0.40487,0,0.76667,0,31.685,0,0.71714,0,0.679,0,63.37
1218,12,237.15,240.65,3,1,29,0.21918,0.73318,0.76667,0.85487,17.153,51.459,0.43219,0.42487,0.50393,0.29723,51.459,85.764
1218,12,243.35,244.14,3,1,30,0,0.57208,0,0.45138,0,76.044,0,0.005452,0,0.0043017,0,76.044
1218,12,261.39,262.88,1,1,31,0.17946,0.4392,0.26667,0.32632,40.378,80.755,0.56704,0.38809,0.84261,0.57669,40.378,40.378
1218,12,265.7,267.98,15,1,32,0,0.69231,0,0.39375,0,105.5,0,0.82593,0,1.879,0,26.374
1218,12,269.43,270.64,15,1,33,0,1,0,1.2098,0,49.594,0,1,0,1.2098,0,49.594
1218,12,271.06,272.77,15,1,34,0,0.86351,0,0.7381,0,70.195,0,1,0,1.7095,0,35.097
1218,12,279.2,281.55,15,1,35,0.40359,0.2549,0.95,0.3,25.49,50.979,0.14161,0.78759,0.33333,0.61796,25.49,76.469
1218,12,286.42,287.69,15,1,36,0,0.51043,0,0.21703,0,141.11,0.51043,0.41811,0.65108,0.53333,47.038,47.038
1218,12,330.55,331.93,14,1,37,0,0.61725,0,0.42614,0,86.908,0,0.95172,0,0.65705,0,86.908
1218,12,330.55,331.93,20,1,38,0,0.61725,0,0.42614,0,86.908,0.83452,0.11719,1.1523,0.16182,43.454,43.454
1218,12,342.66,345.18,15,1,39,0,1,0,2.5248,0,23.764,0,1,0,2.5248,0,23.764
1218,12,346.53,349.68,1,1,40,0,0.21123,0,0.33333,0,38.022,0.88975,0.089123,2.8081,0.28128,19.011,19.011
1218,12,346.53,349.68,1,1,41,0,0.21123,0,0.33333,0,38.022,0.88975,0.089123,2.8081,0.28128,19.011,19.011
1218,12,355.65,359.08,15,1,42,0,1,0,3.4322,0,17.481,0,0.8349,0,0.71639,0,69.926
1218,12,355.65,359.08,15,1,43,0,1,0,3.4322,0,17.481,0,0.8349,0,0.71639,0,69.926
1218,12,362.81,364.75,15,1,44,0,0.87081,0,1.6948,0,30.829,0,0.81427,0,0.79238,0,61.658
1218,12,368.14,369.51,15,1,45,0,1,0,1.3676,0,43.872,0,1,0,1.3676,0,43.872
1218,12,371.47,373,15,1,46,0.15296,0.75963,0.23333,0.57938,39.333,78.667,0,0.98111,0,1.4966,0,39.333
1218,12,374.39,375.68,15,1,47,0,0.9224,0,0.59436,0,93.116,0,1,0,1.2887,0,46.558
1218,12,381.29,383.23,15,1,48,0,0.85915,0,1.6608,0,31.039,0,0.93103,0,0.89987,0,62.077
1218,12,381.29,383.23,7,1,49,0,0.85915,0,1.6608,0,31.039,0,0.93103,0,0.89987,0,62.077
1218,12,384.69,386.25,15,1,50,0,0.79634,0,1.2462,0,38.342,0,0.9574,0,0.7491,0,76.683
1218,12,384.69,386.25,7,1,51,0,0.79634,0,1.2462,0,38.342,0,0.9574,0,0.7491,0,76.683
1218,12,384.69,386.25,22,1,52,0,0.79634,0,1.2462,0,38.342,0.54073,0.41667,0.84618,0.65203,38.342,38.342
1218,12,387.2,388.51,22,1,53,0,0.30505,0,0.40115,0,45.627,0,0.55854,0,0.73449,0,45.627
1218,12,387.2,388.51,15,1,54,0,0.30505,0,0.40115,0,45.627,0,0.55854,0,0.73449,0,45.627
1218,12,390.83,392.89,22,1,55,0,0.41978,0,0.43333,0,58.123,0.32291,0.44863,0.66667,0.46311,29.062,58.123
1218,12,393.64,395.76,15,1,56,0,0.16987,0,0.35964,0,28.34,0,0.95277,0,1.0086,0,56.679
1218,12,393.64,395.76,22,1,57,0.16987,0,0.35964,0,28.34,0,0.76716,0.18561,1.6242,0.39297,28.34,28.34
1218,12,396.34,398.03,15,1,58,0,0.70525,0,0.59819,0,70.739,0,0.94105,0,0.79819,0,70.739
